# 30/12/2023 11:32:22 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
09/03/2023,113.66,111.39,111.02,,109.38,111.22,113.02,137.39,149.88,158.99,150.95,142.34,131.80,122.00,116.44,116.16,116.35,118.00,135.40,146.92,144.65,134.56,124.84,123.82,109.70,109.38,158.99,111.36,127.88,146.02,117.74,136.24,123.23,127.08,133.33,111.62,119.62,131.88,120.82,149.30,128.15,121.48,130.75,124.18
08/03/2023,117.01,114.49,114.33,,111.00,111.00,118.23,140.68,158.53,173.10,162.99,152.99,144.18,137.19,135.08,137.42,141.08,144.47,153.01,166.89,170.02,153.77,134.39,128.65,119.00,111.00,173.10,114.21,132.11,158.32,137.69,158.60,133.95,139.15,151.54,114.34,123.16,148.00,126.76,158.83,142.36,144.00,145.45,141.32
07/03/2023,100.10,104.49,100.00,,99.90,109.10,98.87,105.50,110.10,129.90,174.76,153.24,132.00,109.90,110.00,106.00,103.82,111.27,144.22,165.90,143.91,155.02,139.13,127.89,121.14,98.87,174.76,101.12,105.89,147.48,107.43,141.33,135.80,123.17,132.08,102.08,103.51,127.45,114.27,130.07,126.29,116.33,142.17,119.16
06/03/2023,134.50,122.44,119.96,,121.11,122.41,135.59,159.80,185.00,217.09,186.35,170.26,160.84,149.90,144.93,120.00,116.12,107.64,135.00,160.00,150.30,120.00,115.72,120.00,114.93,107.64,217.09,124.50,150.70,183.64,132.74,138.24,117.66,141.25,151.54,126.00,137.60,158.19,130.96,187.06,156.48,119.69,130.16,143.68
05/03/2023,119.90,108.40,110.00,,107.43,106.54,106.53,108.50,109.28,116.22,119.94,110.00,107.55,107.35,108.62,109.70,111.55,120.12,145.14,166.67,170.14,152.55,149.78,141.50,125.48,106.53,170.14,111.43,107.71,113.43,109.31,150.52,142.33,122.45,124.42,109.80,109.57,111.37,120.49,113.49,108.38,121.63,151.02,109.13
04/03/2023,116.07,123.91,126.58,,125.93,128.00,100.19,115.70,112.10,120.00,120.10,134.00,119.90,117.00,111.00,105.95,108.60,111.60,140.00,159.65,151.40,131.40,139.96,131.47,113.83,100.19,159.65,123.12,114.00,123.50,110.64,140.66,129.17,123.51,124.93,120.11,118.56,117.07,122.10,116.98,120.48,116.54,137.95,116.08
03/03/2023,139.31,128.02,128.79,,109.90,110.40,122.21,162.19,187.03,198.20,163.67,131.12,130.00,112.58,112.69,114.64,107.83,132.00,155.99,165.00,132.00,126.72,126.25,121.68,114.50,107.83,198.20,126.51,145.46,155.75,111.94,146.25,122.29,134.70,137.98,123.11,135.98,133.84,131.42,177.77,121.60,127.62,131.03,118.14
02/03/2023,111.79,111.10,114.00,,130.10,120.00,126.00,146.00,178.69,189.56,141.44,107.10,116.40,105.06,102.05,94.83,116.05,120.00,165.81,184.50,159.44,152.08,157.56,144.91,139.90,94.83,189.56,116.75,142.67,138.63,104.50,157.44,148.61,134.77,133.52,118.83,129.71,121.56,136.01,163.92,107.65,124.17,156.40,106.92
01/03/2023,125.23,119.90,124.96,,116.31,130.00,136.00,160.00,180.71,186.03,152.90,116.60,116.60,113.96,107.72,108.00,119.86,127.58,144.32,182.18,176.44,153.84,140.65,130.00,125.50,107.72,186.03,121.60,151.68,143.03,112.39,157.63,137.50,137.30,137.68,125.40,136.64,127.71,136.93,169.91,113.72,124.94,151.44,113.79
28/02/2023,134.00,124.82,123.83,,124.59,120.10,129.00,161.94,177.60,189.28,163.00,120.93,117.97,116.71,116.33,116.75,130.00,132.00,173.13,193.87,192.46,174.73,153.88,150.49,129.90,116.33,193.87,126.81,147.16,147.80,119.95,172.87,152.25,144.47,146.87,126.06,136.99,133.87,142.07,172.96,117.99,137.97,165.89,119.78
27/02/2023,122.83,133.00,132.92,,125.03,120.07,139.83,152.30,186.66,190.25,169.94,128.01,109.99,110.00,101.01,104.64,100.00,116.36,131.65,188.00,174.50,174.49,160.30,153.46,149.46,100.00,190.25,128.45,149.72,149.55,103.91,152.63,159.43,140.61,135.36,128.95,139.08,126.73,145.86,174.79,112.25,113.16,166.70,108.94
26/02/2023,140.10,116.20,119.90,,107.78,108.26,105.70,107.04,109.90,115.27,113.92,96.90,92.33,84.14,54.63,54.90,85.00,98.92,129.90,153.70,156.91,153.64,141.64,138.29,132.98,54.63,156.91,121.00,107.73,104.61,69.67,134.86,141.64,113.25,103.04,116.32,114.36,87.14,123.45,111.53,82.00,92.18,146.19,77.98
25/02/2023,115.02,106.91,103.14,,97.03,87.00,95.41,100.10,95.30,119.90,105.07,74.40,54.90,47.35,35.05,52.35,84.90,93.90,124.80,172.00,186.60,170.00,166.92,149.20,125.60,35.05,186.60,105.53,94.45,88.57,54.91,144.33,152.93,106.79,95.94,100.75,99.99,71.74,117.64,105.09,52.93,88.99,161.72,58.16
24/02/2023,133.65,153.00,125.80,,128.96,117.55,110.62,120.00,144.00,171.00,168.60,150.10,135.74,125.96,120.00,108.64,109.90,113.20,124.86,150.10,115.10,129.90,104.91,107.46,83.95,83.95,171.00,135.35,123.04,156.36,116.13,125.82,106.56,127.21,132.77,128.26,129.20,136.24,121.65,150.90,132.95,114.15,115.24,125.06
23/02/2023,134.67,131.39,128.99,,124.78,125.18,129.93,153.98,170.00,178.06,163.96,139.90,130.00,131.75,124.23,128.97,118.00,127.55,151.89,165.22,165.00,149.90,151.14,141.50,132.94,118.00,178.06,129.96,144.77,152.98,125.74,152.42,143.87,141.62,143.71,129.16,137.37,139.36,139.53,166.50,131.47,131.60,150.95,128.81
22/02/2023,139.90,125.20,125.30,,117.28,117.31,116.40,148.00,173.13,176.34,164.55,151.24,123.96,118.67,126.00,136.00,150.90,156.95,165.01,175.00,172.73,162.06,154.02,144.84,134.45,116.40,176.34,126.92,138.71,154.02,132.89,167.42,148.84,144.80,151.45,123.57,132.82,143.46,138.16,165.51,129.97,152.22,157.18,134.46
21/02/2023,106.00,108.00,93.24,,121.50,108.30,99.90,133.70,146.88,152.08,167.93,150.00,128.52,122.94,120.16,124.79,130.56,148.98,164.85,178.13,177.10,170.00,158.80,153.20,142.58,93.24,178.13,107.19,122.20,149.63,124.61,167.27,156.15,137.84,147.17,106.16,114.69,137.12,128.51,150.15,130.41,142.30,163.30,129.50
20/02/2023,78.87,64.90,48.86,,34.00,29.13,38.24,72.30,100.00,110.00,111.90,106.38,94.00,102.77,84.90,99.00,109.00,91.10,129.00,173.10,146.00,148.40,130.00,125.40,108.80,29.13,173.10,56.66,59.92,105.57,98.92,134.80,128.15,97.34,113.10,49.00,58.29,102.24,81.58,98.55,97.01,107.03,138.62,99.34
19/02/2023,110.82,105.37,100.63,,93.00,92.55,97.78,101.32,109.96,115.33,118.44,116.08,113.70,112.75,115.70,114.10,107.66,120.00,141.00,158.50,158.18,142.67,134.17,128.14,100.60,92.55,158.50,102.46,100.40,115.89,112.55,144.42,126.40,117.02,124.29,100.03,101.43,114.22,109.75,111.26,114.56,120.69,137.04,113.33
18/02/2023,110.00,70.10,60.00,,59.33,67.14,70.10,82.26,91.14,109.66,118.20,108.23,103.27,94.75,83.01,86.37,96.68,110.00,128.70,146.87,150.46,135.29,120.55,117.00,113.68,59.33,150.46,74.86,77.66,109.84,90.20,134.01,121.63,101.37,111.35,72.78,76.26,100.02,91.38,100.32,97.32,105.44,130.64,95.39
17/02/2023,104.09,98.52,92.74,,86.31,81.27,85.95,100.00,120.10,129.90,113.80,109.40,109.40,105.66,89.41,82.56,95.00,100.00,115.00,130.00,125.56,120.00,109.40,117.00,101.79,81.27,130.00,95.42,96.83,115.63,93.16,117.64,112.05,105.12,108.81,91.48,96.12,104.39,101.43,115.95,103.47,98.14,117.29,98.57
16/02/2023,91.02,102.07,107.90,,102.03,106.79,117.70,139.90,166.61,175.41,168.13,154.38,142.15,127.77,120.27,127.93,134.95,140.96,166.00,166.53,154.65,129.90,131.14,124.50,111.61,91.02,175.41,100.76,132.75,160.02,127.73,157.04,124.29,133.76,148.26,104.59,116.75,143.87,119.26,162.51,136.14,142.46,136.39,134.58
15/02/2023,134.74,130.95,130.00,,130.01,125.80,132.40,132.80,185.00,188.76,171.22,146.35,124.65,117.28,116.60,120.47,120.00,142.78,159.23,174.22,159.21,120.10,119.40,116.70,105.10,105.10,188.76,131.43,144.00,157.75,118.59,158.86,115.33,137.66,145.06,130.65,137.71,138.17,130.25,169.45,126.22,135.62,132.46,124.23
14/02/2023,135.62,132.32,132.16,,132.12,132.32,141.93,156.70,199.99,206.98,180.60,125.69,125.18,130.00,122.98,126.04,121.43,146.97,180.80,199.99,192.97,175.81,160.09,151.03,141.73,121.43,206.98,133.06,157.74,159.61,125.11,180.18,157.17,152.14,154.97,134.41,145.40,142.36,149.32,186.07,125.96,143.81,170.27,125.22
13/02/2023,138.64,135.30,134.04,,129.04,130.84,137.37,163.19,196.08,202.20,196.20,173.35,141.00,123.10,120.00,120.00,121.00,150.23,188.06,221.80,206.60,187.86,168.92,160.97,150.12,120.00,221.80,134.26,156.87,178.19,121.03,191.67,166.97,158.16,163.63,134.21,145.56,149.61,152.70,189.42,139.36,144.82,182.71,133.08
12/02/2023,159.46,149.90,132.10,,127.85,124.02,128.40,128.80,148.67,149.40,156.93,145.56,140.07,129.89,120.00,120.00,124.63,135.16,158.54,185.66,167.32,156.38,142.32,151.39,131.40,120.00,185.66,142.33,132.47,147.99,123.63,161.67,145.37,142.24,144.43,136.96,137.40,135.81,140.06,145.95,133.88,134.58,155.75,130.03
11/02/2023,120.60,119.90,118.24,,118.28,111.95,102.74,119.98,127.30,150.10,149.94,130.10,130.60,134.30,122.00,140.00,144.00,141.10,153.85,182.40,183.50,172.94,144.76,147.54,138.00,102.74,183.50,119.26,115.49,140.19,135.08,165.21,150.81,137.67,146.82,115.29,117.37,137.63,128.52,136.83,129.25,144.74,161.52,133.50
10/02/2023,123.00,119.50,121.24,,122.87,124.59,130.06,151.89,185.56,202.00,165.81,142.00,138.64,119.18,119.70,114.42,128.45,128.00,162.65,162.10,127.16,111.29,94.90,100.00,100.00,94.90,202.00,121.65,148.03,162.11,120.44,144.98,101.55,133.13,142.51,123.54,134.84,141.28,123.74,176.32,129.88,133.38,115.91,127.07
09/02/2023,134.11,128.85,128.20,,124.49,115.71,124.49,146.57,167.84,181.99,137.00,125.00,111.80,125.43,125.08,135.59,160.45,165.04,173.25,198.00,161.51,150.00,143.94,132.69,128.80,111.80,198.00,128.91,138.65,138.95,136.64,174.45,138.86,142.74,150.01,125.98,133.78,137.79,135.47,158.35,121.83,158.58,152.49,130.56
08/02/2023,160.04,155.15,150.00,,147.97,145.97,149.10,175.69,196.64,216.19,176.00,128.00,116.00,115.61,114.88,114.24,125.39,156.78,183.99,192.45,153.00,145.00,163.60,170.60,149.85,114.24,216.19,153.29,166.85,159.05,117.53,171.56,157.26,154.26,149.38,151.37,160.07,138.29,159.13,191.13,118.62,145.10,162.42,119.02
07/02/2023,145.72,142.12,140.31,,139.36,141.60,143.44,170.54,198.03,214.16,191.85,168.38,125.76,123.57,125.60,139.93,171.81,189.98,222.26,245.60,229.00,199.03,188.18,173.34,163.07,123.57,245.60,141.88,163.40,175.04,140.23,221.71,180.91,170.53,178.99,142.09,152.64,157.63,162.06,193.65,135.83,181.00,199.70,142.51
06/02/2023,145.00,143.73,145.44,,142.13,140.10,148.93,175.67,200.65,213.39,200.63,185.08,163.54,129.80,129.55,135.48,149.60,181.80,198.94,213.50,205.38,186.21,166.48,152.50,154.00,129.55,213.50,144.08,166.34,190.66,136.11,199.91,164.80,166.98,175.56,144.22,155.21,163.38,158.40,197.59,151.99,166.46,179.68,148.84
05/02/2023,146.92,141.11,148.56,,130.61,115.90,113.23,114.16,115.58,110.10,111.85,108.54,107.07,101.62,100.69,103.81,115.25,125.13,147.56,171.49,185.33,172.03,153.67,155.77,144.18,100.69,185.33,141.80,114.72,109.39,105.34,157.38,156.41,130.84,124.04,132.72,128.26,107.37,137.64,112.92,104.48,122.94,163.75,106.16
04/02/2023,152.53,159.90,124.68,,124.50,127.28,131.29,139.61,156.31,164.19,169.83,164.11,156.39,148.84,133.37,134.09,141.61,155.36,170.29,184.16,179.96,167.88,158.13,152.38,136.63,124.50,184.16,140.40,138.62,163.63,139.48,172.44,153.76,151.39,158.52,136.70,139.51,151.55,144.26,157.49,150.68,150.34,163.19,146.40
03/02/2023,110.10,102.99,96.55,,90.10,82.40,89.02,103.23,147.12,173.32,166.59,139.90,113.00,130.00,131.20,143.38,150.00,149.90,184.00,194.40,180.00,166.70,181.00,143.90,153.01,82.40,194.40,99.94,105.44,148.20,138.65,177.08,161.15,138.41,154.64,95.19,102.69,143.42,122.18,147.57,128.53,156.82,169.84,134.58
02/02/2023,83.46,89.96,85.57,,88.27,94.40,99.92,116.62,140.96,170.13,178.20,170.09,167.21,156.86,152.74,161.44,163.39,167.28,178.17,183.12,167.41,146.86,143.54,130.15,106.30,83.46,183.12,86.82,112.98,171.41,158.61,174.00,131.71,139.25,168.00,90.26,99.90,165.01,110.50,151.48,161.73,167.57,146.23,161.96
01/02/2023,85.03,80.02,71.67,,71.05,79.21,83.93,99.50,130.00,163.70,120.10,108.51,104.81,102.63,101.79,101.58,101.82,130.00,167.62,179.69,126.00,100.88,117.00,99.90,94.90,71.05,179.69,76.94,98.16,124.28,101.96,150.83,103.17,109.22,125.69,78.49,87.55,113.12,92.76,128.33,104.44,125.26,119.73,103.52
31/01/2023,151.80,106.63,108.63,,102.97,105.80,109.90,141.35,171.44,182.80,170.50,165.30,146.00,118.67,113.06,113.59,125.00,141.40,166.37,200.00,147.93,124.30,127.60,122.70,87.52,87.52,200.00,117.51,132.12,166.15,117.58,163.93,115.53,135.47,149.22,114.29,124.82,141.87,121.72,166.52,135.76,136.59,135.01,130.27
30/01/2023,49.67,9.46,5.07,,2.03,9.03,37.50,88.76,150.00,182.00,142.00,103.49,88.23,84.90,83.38,87.55,99.92,120.00,167.50,180.00,180.00,171.00,150.00,149.90,137.30,2.03,182.00,16.56,71.32,128.93,88.94,161.88,152.05,103.28,126.58,18.79,43.94,108.93,79.98,140.69,90.00,118.74,161.37,91.25
29/01/2023,150.40,139.03,119.40,,125.22,123.76,123.58,125.84,133.22,147.87,149.90,154.80,122.00,132.00,120.80,121.27,125.37,130.00,155.80,149.90,118.00,120.00,101.61,98.00,73.11,73.11,155.80,133.51,126.60,143.64,124.86,138.43,98.18,127.54,135.64,130.23,130.06,134.25,119.43,139.21,132.40,133.11,110.10,129.37
28/01/2023,139.90,135.00,133.32,,129.47,125.22,122.82,128.80,136.26,145.43,160.14,161.55,153.92,126.00,119.90,129.90,123.00,154.27,164.93,168.00,150.00,138.94,143.84,139.60,124.10,119.90,168.00,134.42,128.28,155.26,124.70,159.30,136.62,139.76,146.42,130.96,131.35,139.98,133.11,142.66,140.34,143.03,144.08,135.71
27/01/2023,124.12,114.61,119.74,,116.00,124.08,127.26,149.70,176.10,195.00,199.19,195.00,190.00,183.06,180.00,181.50,185.00,188.00,198.05,200.70,193.70,181.13,161.86,145.32,146.00,114.61,200.70,118.62,144.29,194.80,182.39,195.11,158.58,165.63,190.77,120.97,131.45,188.59,140.49,180.00,187.02,188.14,171.45,185.76
26/01/2023,150.00,129.38,128.48,,126.61,128.94,124.00,160.39,182.49,198.95,199.06,192.38,140.10,136.44,130.00,127.96,135.48,153.00,186.20,150.00,133.92,128.49,149.40,130.00,130.00,124.00,199.06,133.62,148.96,182.62,132.47,155.78,134.47,147.99,156.96,131.24,141.29,157.55,139.02,185.22,149.73,150.66,136.97,143.73
25/01/2023,138.20,146.18,145.26,,146.70,146.80,150.90,160.00,195.46,225.04,225.00,212.42,200.98,193.20,185.20,190.80,197.30,199.19,206.35,200.10,170.41,150.00,144.30,145.08,135.00,135.00,225.04,144.09,163.29,215.86,191.63,194.01,143.60,175.41,200.50,145.67,153.69,203.74,150.32,201.38,197.95,198.41,157.48,196.65
24/01/2023,164.85,160.05,145.90,,142.40,153.62,156.70,183.61,210.06,251.10,256.43,238.66,229.96,217.85,205.99,215.28,217.98,224.58,250.00,250.00,231.14,207.29,182.75,149.90,147.34,142.40,256.43,153.30,176.00,244.04,214.28,238.93,171.82,199.73,232.41,153.92,164.65,229.16,167.04,225.30,223.12,226.96,194.74,220.95
23/01/2023,149.24,149.00,148.40,,147.59,148.30,144.90,189.90,226.54,257.91,270.20,249.90,230.20,220.93,219.16,219.67,218.99,224.58,248.90,248.07,223.19,201.39,183.95,167.60,157.01,144.90,270.20,148.56,177.41,252.05,219.69,236.19,177.49,201.90,235.98,147.91,162.98,235.87,167.82,236.14,230.05,228.04,196.87,226.48
22/01/2023,140.00,122.94,127.00,,130.99,122.12,121.68,132.39,127.60,139.90,150.71,146.40,153.10,146.30,150.00,154.90,157.49,171.03,191.99,203.66,197.58,170.87,166.40,157.25,148.30,121.68,203.66,130.23,125.95,147.53,152.17,191.07,160.71,151.28,163.59,127.46,128.09,149.85,138.96,137.65,148.95,168.85,174.01,151.37
21/01/2023,152.20,147.86,142.22,,135.88,132.91,134.84,131.50,140.77,155.26,171.84,170.01,156.94,147.91,137.02,136.58,135.90,144.22,173.92,179.62,159.41,165.88,147.74,143.86,132.58,131.50,179.62,144.54,135.01,163.51,139.35,164.29,147.52,149.04,155.72,140.99,139.77,151.43,142.35,149.84,152.97,147.66,154.85,147.39
20/01/2023,149.90,144.50,142.44,,142.80,144.98,150.01,169.90,208.07,235.06,221.70,209.77,199.42,187.49,181.62,179.60,192.00,200.00,208.22,208.40,183.68,151.39,155.30,153.65,147.55,142.44,235.06,144.91,168.24,216.49,185.18,200.08,151.97,177.81,200.58,145.77,156.58,200.83,155.04,208.68,194.58,194.96,166.66,191.65
19/01/2023,111.53,106.98,104.97,,101.72,107.23,114.62,118.94,159.90,164.00,171.69,139.00,136.35,129.60,154.87,160.49,175.96,186.29,203.94,197.57,171.43,150.00,148.41,149.34,139.00,101.72,203.94,106.30,125.17,152.76,155.23,189.81,146.69,145.99,165.93,107.84,115.74,154.00,126.05,153.63,139.96,181.67,159.29,149.38
18/01/2023,119.80,120.10,123.90,,122.87,120.48,121.91,130.39,166.40,181.50,176.56,140.00,123.05,119.31,115.75,117.08,140.00,147.97,160.00,127.08,123.07,117.09,119.90,117.51,111.46,111.46,181.50,121.67,134.80,155.28,123.04,139.53,116.49,131.80,139.28,121.51,128.23,139.16,124.32,163.71,124.53,141.26,119.35,125.87
17/01/2023,101.19,95.45,97.98,,100.00,101.09,113.55,131.05,140.80,200.00,232.80,128.92,120.00,115.95,112.90,115.93,147.72,171.00,184.73,162.19,150.10,144.43,141.41,132.80,131.40,95.45,232.80,98.66,121.62,170.43,123.13,167.01,137.51,136.39,153.52,101.54,110.14,146.78,119.26,176.16,119.44,154.85,143.72,123.57
16/01/2023,60.01,60.01,62.72,,56.10,63.30,87.00,154.63,175.11,185.99,170.00,200.10,165.60,148.59,145.47,146.10,149.90,151.45,166.79,173.72,150.50,145.90,131.97,127.31,120.00,56.10,200.10,59.71,120.01,180.42,147.52,160.62,131.30,133.26,162.85,64.86,89.86,163.97,103.67,171.43,164.94,153.56,141.57,159.29
15/01/2023,60.01,29.40,27.93,,6.94,2.93,4.05,1.58,1.81,11.20,37.40,38.86,74.90,80.00,65.01,80.15,86.02,95.00,139.64,174.60,197.70,199.90,168.34,160.00,133.00,1.58,199.90,31.07,2.59,40.59,77.80,151.74,165.31,78.18,90.04,21.88,16.83,59.19,66.32,13.00,64.69,100.20,172.26,70.82
14/01/2023,135.00,117.20,98.67,,57.45,40.85,41.02,45.10,54.90,77.15,100.10,96.73,99.20,104.97,93.86,93.85,100.00,100.00,134.26,144.20,127.00,143.51,99.37,93.42,69.10,40.85,144.20,102.08,45.47,93.30,98.17,126.37,101.35,94.45,105.94,81.70,73.77,95.73,82.97,69.31,98.69,107.03,112.77,98.10
13/01/2023,32.92,17.20,10.43,,2.65,3.35,25.70,55.50,88.65,112.43,107.07,97.10,89.03,76.77,70.24,74.23,80.60,87.58,141.83,155.00,144.20,121.77,125.40,120.00,97.29,2.65,155.00,15.80,43.30,101.41,75.46,132.15,116.12,80.71,103.01,15.38,29.55,88.43,58.41,90.91,83.29,96.06,127.28,81.33
12/01/2023,21.74,5.92,5.66,,0.10,2.73,25.55,85.72,115.35,138.60,156.60,110.00,111.92,106.70,102.87,110.24,108.66,107.91,130.00,144.50,130.00,131.14,86.00,74.10,40.41,0.10,156.60,8.36,57.34,129.28,107.12,128.10,82.91,85.52,121.50,10.28,32.85,118.20,49.54,124.07,107.87,114.20,101.03,108.40
11/01/2023,5.00,0.00,-0.33,,-0.23,0.00,2.59,57.31,91.11,163.58,155.60,131.78,130.60,117.82,110.54,115.74,118.83,120.81,133.79,133.87,129.90,118.53,94.87,92.03,69.23,-0.33,163.58,1.11,37.75,145.39,115.73,129.59,93.67,87.21,130.24,1.17,19.43,130.56,44.18,116.90,122.69,122.29,106.41,120.89
10/01/2023,106.01,96.72,95.15,,90.33,95.61,108.60,138.13,156.00,220.00,222.00,163.52,147.60,141.25,141.68,145.41,145.92,140.11,147.90,144.74,130.10,122.81,101.90,82.00,42.96,42.96,222.00,97.05,124.59,188.28,143.57,140.71,87.42,130.27,157.52,98.74,110.82,165.92,103.02,184.03,148.51,144.84,104.09,147.56
09/01/2023,75.13,64.38,60.28,,39.41,43.12,69.07,107.13,160.00,180.00,177.16,159.13,160.78,141.00,142.07,138.97,151.23,162.04,174.27,182.18,170.24,160.51,138.93,132.00,108.31,39.41,182.18,59.80,94.83,169.27,143.32,172.18,134.94,129.06,161.59,58.57,77.32,156.29,96.52,156.07,150.75,156.63,148.70,148.86
08/01/2023,11.55,9.07,9.10,,3.46,2.80,5.08,9.02,16.47,50.23,83.02,93.88,103.87,101.69,99.00,104.29,103.33,108.43,118.72,122.76,109.44,104.41,98.65,99.38,81.34,2.80,122.76,8.30,8.34,82.75,102.08,114.84,95.95,68.71,99.89,6.84,8.32,92.41,37.53,39.69,99.61,108.69,102.66,101.01
07/01/2023,97.28,98.16,94.96,,83.86,76.66,69.88,76.49,92.53,109.94,112.87,100.69,88.32,87.90,74.29,90.00,86.90,94.31,98.32,100.96,96.00,89.10,62.98,51.20,38.79,38.79,112.87,93.57,78.89,102.96,84.77,97.40,60.52,86.35,95.04,86.80,86.23,93.86,77.66,97.96,87.80,92.38,73.17,88.02
06/01/2023,107.21,101.10,96.73,,81.42,74.45,78.32,96.89,107.02,122.94,166.40,182.40,163.67,140.20,135.00,158.00,170.40,140.10,155.93,163.50,146.74,139.39,131.84,129.94,121.31,74.45,182.40,96.62,89.17,158.85,150.90,151.57,130.62,129.62,153.77,89.87,92.89,154.88,105.47,123.31,155.32,156.11,138.79,158.28
05/01/2023,5.40,3.63,4.90,,0.00,6.87,16.32,67.80,119.90,179.00,171.04,169.47,154.00,146.00,145.10,151.03,159.48,172.73,222.10,194.67,177.98,163.99,152.00,144.64,127.00,0.00,222.10,3.48,52.72,168.38,150.40,191.87,146.91,118.96,170.22,6.19,28.10,159.39,67.70,134.44,153.64,176.34,160.05,154.18
04/01/2023,80.07,68.44,37.92,,0.00,0.00,6.33,54.90,85.32,150.00,146.00,131.19,130.53,127.87,119.08,116.55,127.99,131.25,150.20,137.50,129.49,122.40,129.39,108.96,106.00,0.00,150.20,46.61,36.64,139.43,122.87,137.11,116.69,99.89,133.14,32.13,41.62,131.15,66.64,109.06,127.17,131.50,122.29,125.54
03/01/2023,130.01,120.00,118.76,,115.00,113.63,116.27,138.92,159.92,169.17,171.18,168.57,169.49,164.50,160.91,163.06,166.79,166.57,170.82,168.95,160.99,149.62,130.63,114.42,92.48,92.48,171.18,120.94,132.19,169.60,163.82,166.83,121.79,145.86,166.75,118.95,126.56,166.71,124.97,159.80,165.87,166.81,136.18,165.55
02/01/2023,109.90,94.90,52.93,,44.16,50.08,77.09,105.08,140.64,162.44,180.00,145.61,143.35,144.38,143.76,148.20,155.34,164.00,185.68,174.74,169.90,153.00,141.67,134.91,124.22,44.16,185.68,75.47,93.22,157.85,147.92,173.58,138.45,131.08,159.78,71.51,84.35,152.89,102.38,147.04,144.28,163.31,149.74,146.77
01/01/2023,-3.61,-1.46,-1.52,,-5.00,-4.60,-4.05,-3.60,0.00,0.00,0.00,0.99,0.58,0.04,0.00,0.85,23.53,36.54,46.03,99.90,54.95,62.00,52.93,45.96,35.00,-5.00,99.90,-2.90,-3.06,0.39,6.11,59.36,48.97,18.14,21.95,-3.37,-2.98,3.25,14.34,-0.90,0.40,26.74,58.46,4.33
