occup,T_amb,T_tank,T_space,Ir_gain,Cond_losses,Vent_losses,heat_hp,heat_rate_sp,Tret_sp,heat_rate_wat,Tret_wat,water_forheat,COP_water,COP_space,hp_oper,space_ON,water_ON,P_con,time
1.0,4.828571428571428,0.0,22.566587391448763,0.0,1.6062660355183567,1.2426132386670006,3.597528571428571,0.7486492972432136,13.923153564586755,0.0,0.0,0.0,0.0,1.7513183929895113,0.42857142857142855,0.5714285714285714,0.0,0.8767213421115292,2023-01-23T00:12:00.0
1.0,4.828571428571428,0.0,22.569105474618862,0.0,1.6064940605398255,1.2427896396517435,3.597528571428571,0.748244871237002,13.923153564586755,0.0,0.0,0.0,0.0,1.7513183929895113,0.42857142857142855,0.5714285714285714,0.0,0.8767213421115292,2023-01-23T00:13:00.0
1.0,4.8428571428571425,0.0,22.571622197501416,0.0,1.6054283195233123,1.2419651785308417,3.599735714285714,0.7523422162315604,13.92249290161467,0.0,0.0,0.0,0.0,1.7525617715917154,0.42857142857142855,0.5714285714285714,0.0,0.8766665483052059,2023-01-23T00:14:00.0
1.0,4.814285714285715,0.0,22.574152701810743,0.0,1.6082447550553292,1.244143983287058,3.5934500000000003,0.7410612616576129,13.924374401340996,0.0,0.0,0.0,0.0,1.7509463366065414,0.42857142857142855,0.5714285714285714,0.0,0.8759774696242465,2023-01-23T00:15:00.0
1.0,4.814285714285715,0.0,22.576645262610395,0.0,1.6084704688985414,1.244318596335908,3.5934500000000003,0.7406609347655502,13.924374401340996,0.0,0.0,0.0,0.0,1.7509463366065414,0.42857142857142855,0.5714285714285714,0.0,0.8759774696242465,2023-01-23T00:16:00.0
1.0,4.814285714285715,0.0,22.57913647690987,0.0,1.6086960608094307,1.2444931150574698,2.338592857142857,-0.5145963187240435,9.299990164887793,0.0,0.0,0.0,0.0,1.1569888207212178,0.2857142857142857,0.7142857142857143,0.0,0.5741624385352889,2023-01-23T00:17:00.0
1.0,4.814285714285715,0.0,22.57740563132657,0.0,1.6085393240876347,1.244371862960257,0.9557357142857142,-1.8971754727621775,4.7139201046798025,0.0,0.0,0.0,0.0,0.4957966636601965,0.14285714285714285,0.8571428571428571,0.0,0.2753823966087913,2023-01-23T00:18:00.0
1.0,4.8,0.0,22.57102447843391,0.0,1.6092551216445827,1.2449256065499241,0.9557357142857142,-1.8984450139087927,4.7139201046798025,0.0,0.0,0.0,0.0,0.4957966636601965,0.14285714285714285,0.8571428571428571,0.0,0.2753823966087913,2023-01-23T00:19:00.0
1.0,4.785714285714286,0.0,22.56463905543746,0.0,1.6099705325222826,1.2454790510031213,0.9557357142857142,-1.8997138692396898,4.7139201046798025,0.0,0.0,0.0,0.0,0.4957966636601965,0.14285714285714285,0.8571428571428571,0.0,0.2753823966087913,2023-01-23T00:20:00.0
1.0,4.771428571428571,0.0,22.55824936464398,0.0,1.6106855569296212,1.2460321964814436,0.9557357142857142,-1.900982039125351,4.7139201046798025,0.0,0.0,0.0,0.0,0.4957966636601965,0.14285714285714285,0.8571428571428571,0.0,0.2753823966087913,2023-01-23T00:21:00.0
1.0,4.771428571428571,0.0,22.551855408358954,0.0,1.610106552218231,1.2455842763338993,0.0,-2.8556908285521305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:22:00.0
1.0,4.771428571428571,0.0,22.542250287455385,0.0,1.6092367604948083,1.2449114022977754,0.0,-2.8541481627925838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:23:00.0
1.0,4.771428571428571,0.0,22.532650355310693,0.0,1.6083674386394455,1.244238891753289,0.0,-2.8526063303927347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:24:00.0
1.0,4.771428571428571,0.0,22.523055609121872,0.0,1.6074985863983167,1.2435667445040797,0.0,-2.8510653309023963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:25:00.0
1.0,4.771428571428571,0.0,22.513466046087423,0.0,1.606630203517733,1.2428949603538924,0.0,-2.849525163871625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:26:00.0
1.0,4.771428571428571,0.0,22.503881663407377,0.0,1.6057622897441408,1.242223539106578,0.0,-2.8479858288507183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:27:00.0
1.0,4.771428571428571,0.0,22.494302458283254,0.0,1.6048948448241265,1.2415524805660936,0.0,-2.84644732539022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:28:00.0
1.0,4.771428571428571,0.0,22.484728427918117,0.0,1.6040278685044111,1.2408817845365026,0.0,-2.844909653040913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T00:29:00.0
